标题,小区名,位置,标签,关注人数,发布时间,房间类型,面积,朝向,装修,楼层,年份,楼况,总价,单价
金域蓝湾东南向三房 看花园江景 大阳台采光视野好,金域蓝湾 ,金沙洲,近地铁 VR看装修 房本满五年,4,6个月以前发布,3室2厅,102.79平米,东南,简装,中楼层(共25层),2008年,塔楼,3350000.0,32591
云景名都高层南向望珠江新城 一线白云山景 满五唯一,云景花园云景名都 ,京溪,近地铁 VR看装修 房本满五年,1,2个月以前发布,3室2厅,92.3平米,南,简装,21层,2002年,塔楼,4350000.0,47129
桃园E区高层 满五唯一 对流户型 自住保养新净  诚心卖,富力桃园 ,罗冲围,近地铁 VR房源 房本满五年,15,9个月以前发布,3室2厅,108.01平米,西北,精装,高楼层(共23层),2007年,塔楼,3480000.0,32220
乐得花园2房，户型方正，采光好，拎包入住,乐得花园 ,黄边,VR看装修 房本满五年,1,一年前发布,2室1厅,53.85平米,东北,简装,中楼层(共9层),2000年,塔楼,1050000.0,19499
电梯大两房 楼层适中，采光好，税费清晰,京溪尚苑 ,京溪,近地铁 VR看装修 房本满五年 随时看房,81,一年前发布,2室2厅,84.5平米,北,简装,中楼层(共9层),2000年,塔楼,2100000.0,24853
雍翠园高楼层大三房，精装修，业主诚心出，随时可看房,祥景花园雍翠园 ,黄石,VR看装修 房本满五年 随时看房,2,11个月以前发布,3室1厅,108.93平米,南,简装,高楼层(共15层),2003年,塔楼,2750000.0,25246
此房证满五年唯一 厅出大阳台 总额低,新市花园一区 ,新市,VR看装修 房本满五年 随时看房,1,1个月以前发布,1室1厅,52.55平米,东,其他,低楼层(共9层),1994年,塔楼,680000.0,12941
桃园面积小的二房，看房方便产权清晰,富力桃园 ,罗冲围,VR看装修 房本满五年,12,一年前发布,2室1厅,59.21平米,西北,简装,低楼层(共16层),2003年,塔楼,1650000.0,27867
K区南向大三房 位置安静 实用率高 保养好 看房方便,岭南新世界 ,嘉禾望岗,VR看装修 房本满五年 随时看房,7,一年前发布,3室2厅,114.03平米,南,精装,低楼层(共9层),2008年,塔楼,4500000.0,39464
金碧新城五期中高楼层 南向采光通风充足 视野开阔,金碧新城 ,石井,近地铁 VR房源 房本满五年,4,12,2室1厅,70.65平米,东南,精装,高楼层(共27层),2007年,塔楼,1590000.0,22506
锦翠苑电梯三房精致装修有天台格局好,锦翠苑(金钟横路) ,景泰,VR房源 房本满五年 随时看房,2,1个月以前发布,3室1厅,63.38平米,东西,精装,高楼层(共9层),1993年,塔楼,1820000.0,28716
景泰新村   电梯中层  精装三房采光好,景泰新村 ,景泰,VR房源 房本满五年 随时看房,5,6个月以前发布,3室1厅,66.95平米,南,精装,中楼层(共8层),1990年,塔楼,1880000.0,28081
户型实用格局好，通风对流，楼层好，近地铁，诚意卖,岭南新世界 ,嘉禾望岗,近地铁 VR看装修 房本满五年,2,9个月以前发布,3室2厅,109.6平米,西南,精装,中楼层(共17层),2008年,塔楼,3880000.0,35402
阳光花园，实用2房，封闭式小区,阳光花园 ,同德围,近地铁 VR房源 房本满五年,12,一年前发布,3室1厅,67.44平米,南北,简装,中楼层(共9层),1997年,塔楼,930000.0,13791
广园新村低层三房精装修南向免增值税,景泰新村 ,景泰,VR看装修 房本满五年 随时看房,6,11个月以前发布,3室2厅,52.84平米,南,精装,低楼层(共8层),1990年,塔楼,1230000.0,23278
此房满五唯一 原装电梯实用三房 户型方正精装修带主套,岭南雅院 ,同德围,近地铁 VR看装修 房本满五年,28,一年前发布,3室2厅,113.37平米,西南,简装,低楼层(共9层),2007年,塔楼,3200000.0,28227
荷塘月色四期 对流实用三房 楼龄新 格局好,白云高尔夫花园荷塘月色 ,黄石,近地铁 VR看装修 房本满五年,1,1个月以前发布,3室2厅,101.33平米,东,简装,低楼层(共18层),2007年,塔楼,3280000.0,32370
中海馨园二期 新装修三房 中层北向 业主诚心卖,中海金沙馨园二期西区 ,金沙洲,VR看装修 房本满两年,3,9个月以前发布,3室2厅,97.06平米,西北,精装,中楼层(共18层),2008年,塔楼,2680000.0,27612
富力桃园 精装修  户型实用 方便看房,富力桃园 ,罗冲围,VR房源 房本满五年 随时看房,1,2个月以前发布,3室1厅,89.94平米,东北,精装,高楼层(共32层),2005年,塔楼,2590000.0,28797
双地铁物业梅苑小区原装电梯南向三房省级京溪shubao,梅苑小区 ,梅花园,近地铁 VR房源 房本满五年,0,1个月以前发布,3室2厅,90.05平米,西南,精装,低楼层(共9层),1999年,塔楼,3200000.0,35536
大社区 户型方正 南向电梯 高楼层 采光通透,南航新村 ,新市,VR看装修 房本满两年,3,8个月以前发布,3室1厅,85.38平米,西南,简装,高楼层(共17层),1997年,塔楼,1420000.0,16632
云山熹景南北对流大四房 （一手业主） 单边位 双地铁,云山熹景 ,梅花园,近地铁 VR房源 房本满五年,0,1个月以前发布,4室2厅,164.75平米,南北,精装,18层,2008年,板塔结合,7200000.0,43703
满五无按 采光充足 通风性好 望小区内景观好 安静不吵,华德大厦 ,同德围,近地铁 VR看装修 房本满五年,3,5个月以前发布,2室1厅,71.96平米,西南,精装,中楼层(共9层),1999年,塔楼,1300000.0,18066
汇侨新城南区 精装修好房 业主置换诚心卖,汇侨新城南区 ,新市,VR看装修 房本满五年,8,3个月以前发布,3室2厅,85.55平米,北,简装,中楼层(共9层),2000年,塔楼,1650000.0,19287
户型方正 通风采光好 交通方便 配套设施完善,广园云苑新村 ,景泰,VR房源 房本满五年 随时看房,2,2个月以前发布,2室0厅,38.22平米,南北,简装,低楼层(共9层),1990年,塔楼,800000.0,20932
此房满五唯一，楼层好，采光好，，，，，,汇侨新城北区 ,新市,VR房源 房本满五年,4,一年前发布,2室2厅,72.96平米,西,其他,高楼层(共17层),2000年,塔楼,1300000.0,17818
真复式130%使用率，四房两卫，中楼层安静山景房,越秀星汇云城 ,同和,VR房源 房本满两年,7,一年前发布,4室1厅,85.38平米,北,精装,32层,,塔楼,3650000.0,42751
金翠湾  南向望花园 三房两卫 证满五年 近地铁,深业金翠湾 ,金沙洲,VR看装修 房本满五年 随时看房,2,一年前发布,3室2厅,96.8平米,东南南,简装,低楼层(共25层),,塔楼,2780000.0,28720
万科蓝山 4室2厅 南 北,万科蓝山 ,南湖,VR房源 随时看房,0,1个月以前发布,4室2厅,148.36平米,南北,精装,高楼层(共18层),2007年,塔楼,3330000.0,22446
中楼层 南北对流 望花园 位置安静 全屋精装,越秀星汇云城 ,同和,VR看装修 房本满两年,2,8个月以前发布,4室1厅,93.67平米,南,精装,32层,,塔楼,3762000.0,40163
此房满五唯一，南向高楼层，装修保养好，实用率高,岭南新世界 ,嘉禾望岗,VR看装修 房本满五年,2,1个月以前发布,3室1厅,98.16平米,西南,精装,中楼层(共11层),2008年,塔楼,3800000.0,38713
紫荆花园望花园电梯中高层三房，满五唯一,紫荆花园 ,新市,VR看装修 房本满五年,1,一年前发布,2室1厅,74.92平米,东北,简装,低楼层(共11层),2000年,塔楼,1390000.0,18554
云山锦绣家园  高层电梯房  望花园的 位置安静,云山锦绣家园 ,白云大道南,近地铁 VR房源 房本满五年,0,8,2室1厅,79.26平米,南北西南,简装,高楼层(共12层),2007年,塔楼,3300000.0,41636
越秀星汇云城  大社区  绿化好 业主诚心出 温馨四房,越秀星汇云城 ,同和,VR看装修 房本满两年 随时看房,0,一年前发布,4室2厅,109.74平米,南,简装,23层,,塔楼,4200000.0,38273
越秀星汇云城 南向望花园三房 业主诚心卖,越秀星汇云城 ,同和,VR房源 房本满两年,1,17,3室2厅,100.65平米,南,精装,32层,,塔楼,4100000.0,40736
南北对流朝向 格局方正， 实用率高 ，户型好,越秀星汇云城 ,同和,VR看装修 随时看房,0,4个月以前发布,4室1厅,105.93平米,南,精装,32层,,塔楼,4560000.0,43048
星汇云城 南向精装大4房 可议 有钥匙看房,越秀星汇云城 ,同和,VR房源 房本满两年 随时看房,2,7个月以前发布,4室1厅,93.99平米,东南南,精装,32层,,塔楼,3900000.0,41494
南北对流 四房一卫 精装修 拎包入住,越秀星汇云城 ,同和,VR看装修 房本满两年,1,8个月以前发布,5室2厅,91.06平米,南,精装,32层,,塔楼,4150000.0,45575
户型方正 实用 满五年 地铁口 低楼层 准电梯 业主急卖,云东小区 ,同和,近地铁 VR看装修 房本满五年 随时看房,6,一年前发布,2室2厅,64.51平米,西,简装,9层,1997年,塔楼,1580000.0,24493
城西花园，电梯三房南向，户型方正实用，通风采光好,城西花园 ,金沙洲,近地铁 VR看装修 随时看房,1,2个月以前发布,3室1厅,80.52平米,南,精装,中楼层(共9层),1999年,塔楼,1750000.0,21734
岗贝路低层4居室  无遮挡通风采光好  安静住家舒适,岗贝路101号-123号宿舍(单号) ,机场路,VR看装修 房本满五年 随时看房,2,一年前发布,4室1厅,80.51平米,东南,简装,低楼层(共8层),1993年,塔楼,1200000.0,14905
此房满五 格局方正  视野宽阔,合一国际 ,同和,近地铁 VR看装修 房本满五年 随时看房,1,1个月以前发布,2室2厅,77.63平米,北东北,精装,23层,2006年,塔楼,2460000.0,31689
万科蓝山 4室2厅 南 北,万科蓝山 ,南湖,VR房源 随时看房,0,1个月以前发布,4室2厅,148.36平米,南北,精装,高楼层(共18层),2007年,塔楼,3330000.0,22446
恒大御府次新房 双地铁中高层三房 视野宽阔,恒大御府 ,梅花园,近地铁 VR看装修 房本满两年,6,10个月以前发布,3室2厅,91.13平米,西南,精装,18层,2016年,塔楼,4600000.0,50478
过五年非唯一，无抵押无户口，电梯中高层，成熟配套,银苑大厦(白云) ,机场路,VR看装修 房本满五年,0,一年前发布,3室1厅,98.26平米,北,简装,13层,1998年,塔楼,1700000.0,17302
锦翠苑电梯三房精致装修有天台格局好,锦翠苑(金钟横路) ,景泰,VR房源 房本满五年 随时看房,2,1个月以前发布,3室1厅,63.38平米,东西,精装,高楼层(共9层),1993年,塔楼,1820000.0,28716
此房满五唯一 原装电梯实用三房 户型方正精装修带主套,岭南雅院 ,同德围,近地铁 VR看装修 房本满五年,28,一年前发布,3室2厅,113.37平米,西南,简装,低楼层(共9层),2007年,塔楼,3200000.0,28227
荷塘月色四期 对流实用三房 楼龄新 格局好,白云高尔夫花园荷塘月色 ,黄石,近地铁 VR看装修 房本满五年,1,1个月以前发布,3室2厅,101.33平米,东,简装,低楼层(共18层),2007年,塔楼,3280000.0,32370
双地铁物业梅苑小区原装电梯南向三房省级京溪shubao,梅苑小区 ,梅花园,近地铁 VR房源 房本满五年,0,1个月以前发布,3室2厅,90.05平米,西南,精装,低楼层(共9层),1999年,塔楼,3200000.0,35536
大社区 户型方正 南向电梯 高楼层 采光通透,南航新村 ,新市,VR看装修 房本满两年,3,8个月以前发布,3室1厅,85.38平米,西南,简装,高楼层(共17层),1997年,塔楼,1420000.0,16632
广园新村低层三房精装修南向免增值税,景泰新村 ,景泰,VR看装修 房本满五年 随时看房,6,11个月以前发布,3室2厅,52.84平米,南,精装,低楼层(共8层),1990年,塔楼,1230000.0,23278
汇侨新城 实用三房 厅出阳台 东南靓向 视野好,汇侨新城南区 ,新市,VR看装修 房本满五年,0,1个月以前发布,3室1厅,83.53平米,东东南,精装,高楼层(共17层),2000年,塔楼,1890000.0,22627
金碧雅苑98方三房二位高层户型方正,金碧雅苑 ,黄边,VR房源 房本满五年,1,1个月以前发布,3室1厅,97.23平米,西南,其他,17层,2004年,塔楼,2800000.0,28798
生活设施齐全，小区配套完善，人文气息浓厚,景泰新村 ,景泰,VR房源 房本满两年,0,1个月以前发布,2室1厅,70.45平米,南,简装,中楼层(共8层),1992年,塔楼,1550000.0,22002
半岛B区电梯安静舒适两房，看房方便，户型方正,富力半岛 ,罗冲围,VR看装修 房本满五年 随时看房,6,6个月以前发布,2室1厅,66平米,北,简装,12层,2000年,塔楼,1650000.0,25000
方正实用3房，高楼层，通风采光好，温馨三房,富力桃园 ,罗冲围,VR房源 房本满五年 随时看房,16,9个月以前发布,3室2厅,89.94平米,南北,其他,中楼层(共32层),2004年,塔楼,2660000.0,29576
此房满五，视野开阔，格局方正实用，高层采光通风好,金碧雅苑 ,黄边,近地铁 VR看装修 房本满五年 随时看房,7,8个月以前发布,3室1厅,83.84平米,西,简装,17层,2004年,塔楼,2600000.0,31012
机场路白云明珠广场精装1房户型方正厅出阳台交通便利,白云明珠广场 ,机场路,VR房源 房本满五年,1,6,1室1厅,34.76平米,北,精装,低楼层(共14层),1996年,塔楼,750000.0,21577
金湖雅苑 满五唯一 东向 一房可设计两房 方正实用,金湖雅苑 ,沙太北,VR看装修 房本满五年 随时看房,9,一年前发布,1室2厅,55.75平米,东,其他,9层,1999年,塔楼,929000.0,16664
金碧三房，望花园，安静，装修保养好拎包入住,金碧新城 ,石井,近地铁 VR房源 房本满五年 随时看房,5,2个月以前发布,3室1厅,89.61平米,东北,其他,低楼层(共32层),2006年,塔楼,2450000.0,27341
广园新村  低层正规两房  住家装修保养好,景泰新村 ,景泰,VR看装修 房本满五年,3,17,2室2厅,57.19平米,北,精装,中楼层(共8层),1990年,塔楼,1220000.0,21333
御金沙 舒适四房 南北对流双阳台 楼下双地铁,御金沙 ,金沙洲,近地铁 VR看装修 房本满五年,1,4个月以前发布,4室2厅,140平米,东南南,精装,高楼层(共25层),2011年,塔楼,4800000.0,34286
御金沙三房 小区安静  房子通风 证满五年 看房梯前约,御金沙 ,金沙洲,近地铁 VR房源 房本满两年,1,9个月以前发布,3室1厅,108.01平米,东南,精装,中楼层(共23层),2014年,塔楼,4800000.0,44441
带租约满5年的1房，装修保养好。,城西花园 ,金沙洲,近地铁 VR看装修 房本满五年,32,一年前发布,1室0厅,29.8平米,南,精装,中楼层(共9层),1999年,塔楼,880000.0,29531
城西花园，通风采光好，精装修，东南向望花园,城西花园 ,金沙洲,近地铁 VR房源 房本满五年,1,6个月以前发布,1室1厅,28.5平米,南,简装,低楼层(共9层),1999年,塔楼,680000.0,23860
城西花园 产权清晰 配套成熟 交通方便,城西花园 ,金沙洲,近地铁 VR看装修 房本满两年,1,一年前发布,1室1厅,27平米,东东南南,精装,高楼层(共9层),1999年,塔楼,700000.0,25926
刚需必买，装修保养好，出  加就有机会。,城西花园 ,金沙洲,近地铁 VR房源 房本满五年,6,一年前发布,1室0厅,27.96平米,西,其他,高楼层(共9层),1999年,塔楼,800000.0,28613
城西花园，通风采光好，精装修，看房提前预约,城西花园 ,金沙洲,近地铁 VR房源 房本满五年,0,一年前发布,1室1厅,27.63平米,南,其他,高楼层(共9层),1999年,塔楼,790000.0,28593
城西花园 1室0厅 东南,城西花园 ,金沙洲,近地铁 VR看装修 房本满两年,1,4个月以前发布,1室0厅,28.58平米,东南,其他,低楼层(共9层),,塔楼,660000.0,23094
城西中高楼层1房带阳台中高楼层光线好。,城西花园 ,金沙洲,近地铁 VR房源 房本满五年,11,一年前发布,1室1厅,27.96平米,北,其他,中楼层(共9层),,塔楼,650000.0,23248
城西花园 近地铁 出行方便，小区花园大,城西花园 ,金沙洲,近地铁 VR看装修 房本满五年,1,一年前发布,1室1厅,28.59平米,南,其他,中楼层(共9层),1999年,塔楼,860000.0,30081
